_id,lessonId,studentId
attendance_id_2870,lesson_id_516,student_id_54
attendance_id_2871,lesson_id_517,student_id_4
attendance_id_2872,lesson_id_517,student_id_10
attendance_id_2873,lesson_id_517,student_id_106
attendance_id_2874,lesson_id_517,student_id_28
attendance_id_2875,lesson_id_517,student_id_131
attendance_id_2876,lesson_id_517,student_id_78
attendance_id_2877,lesson_id_518,student_id_78
attendance_id_2878,lesson_id_518,student_id_38
attendance_id_2879,lesson_id_518,student_id_33
attendance_id_2880,lesson_id_518,student_id_61
attendance_id_2881,lesson_id_518,student_id_81
attendance_id_2882,lesson_id_518,student_id_70
attendance_id_2883,lesson_id_518,student_id_54
attendance_id_2884,lesson_id_519,student_id_14
attendance_id_2885,lesson_id_519,student_id_79
attendance_id_2886,lesson_id_519,student_id_108
attendance_id_2887,lesson_id_519,student_id_97
attendance_id_2888,lesson_id_519,student_id_141
attendance_id_2889,lesson_id_519,student_id_40
attendance_id_2890,lesson_id_520,student_id_39
attendance_id_2891,lesson_id_520,student_id_23
attendance_id_2892,lesson_id_520,student_id_87
attendance_id_2893,lesson_id_520,student_id_111
attendance_id_2894,lesson_id_521,student_id_92
attendance_id_2895,lesson_id_521,student_id_42
attendance_id_2896,lesson_id_521,student_id_92
attendance_id_2897,lesson_id_521,student_id_66
attendance_id_2898,lesson_id_521,student_id_148
attendance_id_2899,lesson_id_521,student_id_45
attendance_id_2900,lesson_id_522,student_id_103
attendance_id_2901,lesson_id_522,student_id_71
attendance_id_2902,lesson_id_522,student_id_73
attendance_id_2903,lesson_id_522,student_id_23
attendance_id_2904,lesson_id_523,student_id_26
attendance_id_2905,lesson_id_523,student_id_127
attendance_id_2906,lesson_id_523,student_id_51
attendance_id_2907,lesson_id_523,student_id_140
attendance_id_2908,lesson_id_524,student_id_136
attendance_id_2909,lesson_id_524,student_id_38
attendance_id_2910,lesson_id_524,student_id_119
attendance_id_2911,lesson_id_524,student_id_64
attendance_id_2912,lesson_id_525,student_id_110
attendance_id_2913,lesson_id_525,student_id_60
attendance_id_2914,lesson_id_525,student_id_79
attendance_id_2915,lesson_id_525,student_id_58
attendance_id_2916,lesson_id_526,student_id_74
attendance_id_2917,lesson_id_526,student_id_129
attendance_id_2918,lesson_id_526,student_id_129
attendance_id_2919,lesson_id_526,student_id_46
attendance_id_2920,lesson_id_526,student_id_17
attendance_id_2921,lesson_id_526,student_id_136
attendance_id_2922,lesson_id_527,student_id_108
attendance_id_2923,lesson_id_527,student_id_138
attendance_id_2924,lesson_id_527,student_id_6
attendance_id_2925,lesson_id_527,student_id_104
attendance_id_2926,lesson_id_527,student_id_104
attendance_id_2927,lesson_id_527,student_id_67
attendance_id_2928,lesson_id_528,student_id_89
attendance_id_2929,lesson_id_528,student_id_26
attendance_id_2930,lesson_id_528,student_id_26
attendance_id_2931,lesson_id_528,student_id_12
attendance_id_2932,lesson_id_529,student_id_24
attendance_id_2933,lesson_id_529,student_id_42
attendance_id_2934,lesson_id_529,student_id_95
attendance_id_2935,lesson_id_529,student_id_80
attendance_id_2936,lesson_id_529,student_id_51
attendance_id_2937,lesson_id_530,student_id_22
attendance_id_2938,lesson_id_530,student_id_48
attendance_id_2939,lesson_id_530,student_id_64
attendance_id_2940,lesson_id_530,student_id_8
attendance_id_2941,lesson_id_530,student_id_31
attendance_id_2942,lesson_id_530,student_id_103
attendance_id_2943,lesson_id_531,student_id_80
attendance_id_2944,lesson_id_531,student_id_136
attendance_id_2945,lesson_id_531,student_id_109
attendance_id_2946,lesson_id_531,student_id_2
attendance_id_2947,lesson_id_532,student_id_128
attendance_id_2948,lesson_id_532,student_id_37
attendance_id_2949,lesson_id_532,student_id_26
attendance_id_2950,lesson_id_532,student_id_130
attendance_id_2951,lesson_id_532,student_id_99
attendance_id_2952,lesson_id_533,student_id_15
attendance_id_2953,lesson_id_533,student_id_52
attendance_id_2954,lesson_id_533,student_id_42
attendance_id_2955,lesson_id_533,student_id_16
attendance_id_2956,lesson_id_534,student_id_27
attendance_id_2957,lesson_id_534,student_id_115
attendance_id_2958,lesson_id_534,student_id_141
attendance_id_2959,lesson_id_534,student_id_13
attendance_id_2960,lesson_id_534,student_id_21
attendance_id_2961,lesson_id_535,student_id_71
attendance_id_2962,lesson_id_535,student_id_9
attendance_id_2963,lesson_id_535,student_id_4
attendance_id_2964,lesson_id_535,student_id_54
attendance_id_2965,lesson_id_536,student_id_122
attendance_id_2966,lesson_id_536,student_id_30
attendance_id_2967,lesson_id_536,student_id_62
attendance_id_2968,lesson_id_536,student_id_28
attendance_id_2969,lesson_id_536,student_id_128
attendance_id_2970,lesson_id_536,student_id_26
attendance_id_2971,lesson_id_537,student_id_143
attendance_id_2972,lesson_id_537,student_id_107
attendance_id_2973,lesson_id_537,student_id_12
attendance_id_2974,lesson_id_537,student_id_27
attendance_id_2975,lesson_id_537,student_id_100
attendance_id_2976,lesson_id_537,student_id_40
attendance_id_2977,lesson_id_537,student_id_91
attendance_id_2978,lesson_id_538,student_id_130
attendance_id_2979,lesson_id_538,student_id_67
attendance_id_2980,lesson_id_538,student_id_26
attendance_id_2981,lesson_id_538,student_id_149
attendance_id_2982,lesson_id_539,student_id_120
attendance_id_2983,lesson_id_539,student_id_135
attendance_id_2984,lesson_id_539,student_id_85
attendance_id_2985,lesson_id_539,student_id_94
attendance_id_2986,lesson_id_539,student_id_3
attendance_id_2987,lesson_id_539,student_id_31
attendance_id_2988,lesson_id_540,student_id_53
attendance_id_2989,lesson_id_540,student_id_113
attendance_id_2990,lesson_id_540,student_id_88
attendance_id_2991,lesson_id_540,student_id_58
attendance_id_2992,lesson_id_541,student_id_136
attendance_id_2993,lesson_id_541,student_id_43
attendance_id_2994,lesson_id_541,student_id_31
attendance_id_2995,lesson_id_541,student_id_6
attendance_id_2996,lesson_id_541,student_id_121
attendance_id_2997,lesson_id_541,student_id_43
attendance_id_2998,lesson_id_542,student_id_134
attendance_id_2999,lesson_id_542,student_id_1
attendance_id_3000,lesson_id_542,student_id_121
attendance_id_3001,lesson_id_542,student_id_36
attendance_id_3002,lesson_id_542,student_id_120
attendance_id_3003,lesson_id_542,student_id_15
attendance_id_3004,lesson_id_542,student_id_59
attendance_id_3005,lesson_id_543,student_id_29
attendance_id_3006,lesson_id_543,student_id_107
attendance_id_3007,lesson_id_543,student_id_28
attendance_id_3008,lesson_id_543,student_id_110
attendance_id_3009,lesson_id_543,student_id_8
attendance_id_3010,lesson_id_543,student_id_142
attendance_id_3011,lesson_id_543,student_id_132
attendance_id_3012,lesson_id_544,student_id_121
attendance_id_3013,lesson_id_544,student_id_40
attendance_id_3014,lesson_id_544,student_id_34
attendance_id_3015,lesson_id_544,student_id_52
attendance_id_3016,lesson_id_545,student_id_65
attendance_id_3017,lesson_id_545,student_id_124
attendance_id_3018,lesson_id_545,student_id_126
attendance_id_3019,lesson_id_545,student_id_31
attendance_id_3020,lesson_id_545,student_id_138
attendance_id_3021,lesson_id_545,student_id_51
attendance_id_3022,lesson_id_545,student_id_125
attendance_id_3023,lesson_id_546,student_id_59
attendance_id_3024,lesson_id_546,student_id_11
attendance_id_3025,lesson_id_546,student_id_115
attendance_id_3026,lesson_id_546,student_id_108
attendance_id_3027,lesson_id_546,student_id_144
attendance_id_3028,lesson_id_546,student_id_28
attendance_id_3029,lesson_id_547,student_id_47
attendance_id_3030,lesson_id_547,student_id_74
attendance_id_3031,lesson_id_547,student_id_141
attendance_id_3032,lesson_id_547,student_id_4
attendance_id_3033,lesson_id_548,student_id_91
attendance_id_3034,lesson_id_548,student_id_120
attendance_id_3035,lesson_id_548,student_id_129
attendance_id_3036,lesson_id_548,student_id_9
attendance_id_3037,lesson_id_548,student_id_4
attendance_id_3038,lesson_id_548,student_id_44
attendance_id_3039,lesson_id_549,student_id_76
attendance_id_3040,lesson_id_549,student_id_50
attendance_id_3041,lesson_id_549,student_id_35
attendance_id_3042,lesson_id_549,student_id_55
attendance_id_3043,lesson_id_549,student_id_102
attendance_id_3044,lesson_id_549,student_id_48
attendance_id_3045,lesson_id_550,student_id_32
attendance_id_3046,lesson_id_550,student_id_101
attendance_id_3047,lesson_id_550,student_id_150
attendance_id_3048,lesson_id_550,student_id_10
attendance_id_3049,lesson_id_550,student_id_99
attendance_id_3050,lesson_id_551,student_id_142
attendance_id_3051,lesson_id_551,student_id_91
attendance_id_3052,lesson_id_551,student_id_117
attendance_id_3053,lesson_id_551,student_id_67
attendance_id_3054,lesson_id_551,student_id_102
attendance_id_3055,lesson_id_551,student_id_121
attendance_id_3056,lesson_id_551,student_id_6
attendance_id_3057,lesson_id_552,student_id_114
attendance_id_3058,lesson_id_552,student_id_92
attendance_id_3059,lesson_id_552,student_id_17
attendance_id_3060,lesson_id_552,student_id_112
attendance_id_3061,lesson_id_552,student_id_31
attendance_id_3062,lesson_id_552,student_id_63
attendance_id_3063,lesson_id_552,student_id_148
attendance_id_3064,lesson_id_553,student_id_37
attendance_id_3065,lesson_id_553,student_id_23
attendance_id_3066,lesson_id_553,student_id_83
attendance_id_3067,lesson_id_553,student_id_15
attendance_id_3068,lesson_id_553,student_id_30
attendance_id_3069,lesson_id_553,student_id_105
attendance_id_3070,lesson_id_554,student_id_38
attendance_id_3071,lesson_id_554,student_id_100
attendance_id_3072,lesson_id_554,student_id_19
attendance_id_3073,lesson_id_554,student_id_2
attendance_id_3074,lesson_id_554,student_id_123
attendance_id_3075,lesson_id_554,student_id_3
attendance_id_3076,lesson_id_555,student_id_51
attendance_id_3077,lesson_id_555,student_id_94
attendance_id_3078,lesson_id_555,student_id_12
attendance_id_3079,lesson_id_555,student_id_134
attendance_id_3080,lesson_id_555,student_id_67
attendance_id_3081,lesson_id_556,student_id_73
attendance_id_3082,lesson_id_556,student_id_55
attendance_id_3083,lesson_id_556,student_id_29
attendance_id_3084,lesson_id_556,student_id_138
attendance_id_3085,lesson_id_556,student_id_57
attendance_id_3086,lesson_id_557,student_id_74
attendance_id_3087,lesson_id_557,student_id_139
attendance_id_3088,lesson_id_557,student_id_75
attendance_id_3089,lesson_id_557,student_id_129
attendance_id_3090,lesson_id_557,student_id_17
attendance_id_3091,lesson_id_558,student_id_7
attendance_id_3092,lesson_id_558,student_id_3
attendance_id_3093,lesson_id_558,student_id_78
attendance_id_3094,lesson_id_558,student_id_28
attendance_id_3095,lesson_id_558,student_id_109
attendance_id_3096,lesson_id_559,student_id_4
attendance_id_3097,lesson_id_559,student_id_81
attendance_id_3098,lesson_id_559,student_id_59
attendance_id_3099,lesson_id_559,student_id_12
attendance_id_3100,lesson_id_560,student_id_26
attendance_id_3101,lesson_id_560,student_id_95
attendance_id_3102,lesson_id_560,student_id_19
attendance_id_3103,lesson_id_560,student_id_97
attendance_id_3104,lesson_id_560,student_id_122
attendance_id_3105,lesson_id_561,student_id_141
attendance_id_3106,lesson_id_561,student_id_100
attendance_id_3107,lesson_id_561,student_id_75
attendance_id_3108,lesson_id_561,student_id_104
attendance_id_3109,lesson_id_561,student_id_63
attendance_id_3110,lesson_id_561,student_id_60
attendance_id_3111,lesson_id_562,student_id_60
attendance_id_3112,lesson_id_562,student_id_80
attendance_id_3113,lesson_id_562,student_id_141
attendance_id_3114,lesson_id_562,student_id_24
attendance_id_3115,lesson_id_562,student_id_24
attendance_id_3116,lesson_id_562,student_id_1
attendance_id_3117,lesson_id_563,student_id_5
attendance_id_3118,lesson_id_563,student_id_31
attendance_id_3119,lesson_id_563,student_id_71
attendance_id_3120,lesson_id_563,student_id_128
attendance_id_3121,lesson_id_563,student_id_108
attendance_id_3122,lesson_id_563,student_id_67
attendance_id_3123,lesson_id_564,student_id_126
attendance_id_3124,lesson_id_564,student_id_130
attendance_id_3125,lesson_id_564,student_id_150
attendance_id_3126,lesson_id_564,student_id_109
attendance_id_3127,lesson_id_564,student_id_32
attendance_id_3128,lesson_id_565,student_id_121
attendance_id_3129,lesson_id_565,student_id_64
attendance_id_3130,lesson_id_565,student_id_142
attendance_id_3131,lesson_id_565,student_id_87
attendance_id_3132,lesson_id_565,student_id_83
attendance_id_3133,lesson_id_565,student_id_29
attendance_id_3134,lesson_id_566,student_id_140
attendance_id_3135,lesson_id_566,student_id_20
attendance_id_3136,lesson_id_566,student_id_115
attendance_id_3137,lesson_id_566,student_id_127
attendance_id_3138,lesson_id_566,student_id_85
attendance_id_3139,lesson_id_567,student_id_35
attendance_id_3140,lesson_id_567,student_id_60
attendance_id_3141,lesson_id_567,student_id_96
attendance_id_3142,lesson_id_567,student_id_145
attendance_id_3143,lesson_id_568,student_id_130
attendance_id_3144,lesson_id_568,student_id_26
attendance_id_3145,lesson_id_568,student_id_88
attendance_id_3146,lesson_id_568,student_id_93
attendance_id_3147,lesson_id_568,student_id_67
attendance_id_3148,lesson_id_568,student_id_40
attendance_id_3149,lesson_id_568,student_id_97
attendance_id_3150,lesson_id_569,student_id_119
attendance_id_3151,lesson_id_569,student_id_42
attendance_id_3152,lesson_id_569,student_id_59
attendance_id_3153,lesson_id_569,student_id_99
attendance_id_3154,lesson_id_570,student_id_40
attendance_id_3155,lesson_id_570,student_id_76
attendance_id_3156,lesson_id_570,student_id_75
attendance_id_3157,lesson_id_570,student_id_112
attendance_id_3158,lesson_id_571,student_id_72
attendance_id_3159,lesson_id_571,student_id_109
attendance_id_3160,lesson_id_571,student_id_119
attendance_id_3161,lesson_id_571,student_id_120
attendance_id_3162,lesson_id_571,student_id_37
attendance_id_3163,lesson_id_571,student_id_10
attendance_id_3164,lesson_id_572,student_id_17
attendance_id_3165,lesson_id_572,student_id_114
attendance_id_3166,lesson_id_572,student_id_27
attendance_id_3167,lesson_id_572,student_id_7
attendance_id_3168,lesson_id_572,student_id_118
attendance_id_3169,lesson_id_572,student_id_53
attendance_id_3170,lesson_id_573,student_id_129
attendance_id_3171,lesson_id_573,student_id_119
attendance_id_3172,lesson_id_573,student_id_32
attendance_id_3173,lesson_id_573,student_id_93
attendance_id_3174,lesson_id_574,student_id_68
attendance_id_3175,lesson_id_574,student_id_124
attendance_id_3176,lesson_id_574,student_id_137
attendance_id_3177,lesson_id_574,student_id_59
attendance_id_3178,lesson_id_574,student_id_124
attendance_id_3179,lesson_id_574,student_id_16
attendance_id_3180,lesson_id_574,student_id_56
attendance_id_3181,lesson_id_575,student_id_125
attendance_id_3182,lesson_id_575,student_id_82
attendance_id_3183,lesson_id_575,student_id_79
attendance_id_3184,lesson_id_575,student_id_59
attendance_id_3185,lesson_id_576,student_id_48
attendance_id_3186,lesson_id_576,student_id_114
attendance_id_3187,lesson_id_576,student_id_76
attendance_id_3188,lesson_id_576,student_id_19
attendance_id_3189,lesson_id_577,student_id_129
attendance_id_3190,lesson_id_577,student_id_84
attendance_id_3191,lesson_id_577,student_id_118
attendance_id_3192,lesson_id_577,student_id_47
attendance_id_3193,lesson_id_577,student_id_99
attendance_id_3194,lesson_id_577,student_id_13
attendance_id_3195,lesson_id_578,student_id_145
attendance_id_3196,lesson_id_578,student_id_45
attendance_id_3197,lesson_id_578,student_id_86
attendance_id_3198,lesson_id_578,student_id_67
attendance_id_3199,lesson_id_578,student_id_101
attendance_id_3200,lesson_id_579,student_id_38
attendance_id_3201,lesson_id_579,student_id_116
attendance_id_3202,lesson_id_579,student_id_48
attendance_id_3203,lesson_id_579,student_id_143
attendance_id_3204,lesson_id_579,student_id_133
attendance_id_3205,lesson_id_579,student_id_77
attendance_id_3206,lesson_id_579,student_id_12
attendance_id_3207,lesson_id_580,student_id_107
attendance_id_3208,lesson_id_580,student_id_110
attendance_id_3209,lesson_id_580,student_id_65
attendance_id_3210,lesson_id_580,student_id_35
attendance_id_3211,lesson_id_580,student_id_3
attendance_id_3212,lesson_id_580,student_id_115
attendance_id_3213,lesson_id_580,student_id_97
attendance_id_3214,lesson_id_581,student_id_37
